ID,Genero,Casado,Edad,Graduado,Profesion,Experiencia_laboral,Gastoscore,Family_Size,anno_nacimiento,Generacion,Ingresos_anuales_brutos,Provincia,Digital_encuesta,Gasto_medio_mensual_cuota,Abandono,Dias_cliente,Campanna_anno,cluster
CLI7197,F,No,54,Si,Servicios,+20annos,Bajo,2,1970,Generacion X,79007,Almeri­a,1033,50,0,277,,Jóvenes con gasto moderado (0)
CLI7198,M,Si,42,Si,Medico,+20annos,Bajo,2,1982,Millennials,22849,Lugo,133,30,0,499,1.0,Jóvenes con gasto moderado (0)
CLI7199,F,Si,39,Si,Artista,10-20annos,Medio,3,1985,Millennials,26574,Huesca,1008,30,0,595,4.0,Jóvenes con gasto moderado (0)
CLI72,M,Si,30,Si,Funcionario,<10annos,Bajo,2,1994,Millennials,21017,Alicante,1813,30,0,451,3.0,"Ricos, mayores y no digitales (2)"
CLI720,M,No,23,No,Funcionario,<10annos,Bajo,8,2001,Generacion Z,15931,Barcelona,2754,30,1,290,,"Ricos, mayores y no digitales (2)"
CLI7200,F,Si,90,No,Servicios,+20annos,Alto,2,1934,Generacion Silenciosa,126678,Segovia,1306,120,0,55,,Adultos equilibrados y con poder (3)
CLI7201,M,Si,69,Si,Artista,+20annos,Bajo,1,1955,Generacion X,47713,Palencia,974,50,1,357,5.0,Jóvenes con gasto moderado (0)
CLI7202,M,Si,80,Si,Ejecutivo,+20annos,Alto,2,1944,Generacion Silenciosa,115561,Jaen,1091,50,0,253,,Adultos equilibrados y con poder (3)
CLI7203,F,Si,42,Si,Artista,+20annos,Bajo,1,1982,Millennials,126050,La Corui±a,1951,50,1,275,,Jóvenes con gasto moderado (0)
CLI7204,M,Si,67,Si,Servicios,+20annos,Alto,2,1957,Generacion X,95294,Cordoba,1346,50,0,128,,Adultos equilibrados y con poder (3)
CLI7205,F,No,46,Si,Construccion,+20annos,Bajo,1,1978,Generacion X,42152,Teruel,798,50,0,80,,Jóvenes con gasto moderado (0)
CLI7206,F,Si,47,Si,Ingeniero,+20annos,Medio,2,1977,Generacion X,22911,Albacete,1189,30,0,397,3.0,Jóvenes con bajos ingresos(1)
CLI7207,M,No,34,No,Construccion,10-20annos,Bajo,1,1990,Millennials,30602,Soria,939,30,0,31,,"Ricos, mayores y no digitales (2)"
CLI7208,M,Si,76,No,Medico,+20annos,Bajo,1,1948,Generacion X,79477,Palencia,1209,120,1,173,,Adultos equilibrados y con poder (3)
CLI7209,F,No,46,Si,Otros,+20annos,Bajo,3,1978,Generacion X,70487,Leon,622,80,0,63,,Jóvenes con gasto moderado (0)
CLI721,F,No,36,No,Funcionario,10-20annos,Bajo,4,1988,Millennials,30275,ivila,1008,30,0,228,,"Ricos, mayores y no digitales (2)"
CLI7210,M,Si,35,Si,Artista,10-20annos,Medio,2,1989,Millennials,23783,Valladolid,1629,30,0,105,,Jóvenes con gasto moderado (0)
CLI7211,M,Si,43,Si,Artista,+20annos,Medio,4,1981,Millennials,22827,Almeri­a,1767,30,1,306,5.0,Jóvenes con gasto moderado (0)
CLI7212,F,Si,53,Si,Artista,+20annos,Medio,4,1971,Generacion X,78699,Huelva,759,80,0,200,,Jóvenes con bajos ingresos(1)
CLI7213,M,Si,43,Si,Artista,+20annos,Medio,2,1981,Millennials,83396,Vizcaya,1031,50,0,48,,Jóvenes con bajos ingresos(1)
CLI7214,M,Si,61,Si,Artista,+20annos,Medio,2,1963,Generacion X,106177,Lugo,779,50,0,245,,Jóvenes con bajos ingresos(1)
CLI7215,M,Si,66,Si,Medico,+20annos,Alto,2,1958,Generacion X,120798,ilava,15215,50,1,157,,Adultos equilibrados y con poder (3)
CLI7216,F,No,56,Si,Otros,+20annos,Bajo,1,1968,Generacion X,29542,Caceres,1248,30,1,109,,Jóvenes con gasto moderado (0)
CLI7217,F,Si,67,Si,Artista,+20annos,Medio,3,1957,Generacion X,26153,Las Palmas,1091,30,0,331,5.0,Jóvenes con bajos ingresos(1)
CLI7218,F,No,47,Si,Artista,+20annos,Bajo,1,1977,Generacion X,34251,Murcia,1365,30,0,420,1.0,Jóvenes con gasto moderado (0)
CLI7219,M,Si,95,,Servicios,+20annos,Alto,2,1929,Generacion Silenciosa,83778,Badajoz,681,120,0,202,,Adultos equilibrados y con poder (3)
CLI722,M,Si,81,No,Ejecutivo,+20annos,Bajo,1,1943,Generacion Silenciosa,84165,ilava,11305,120,1,397,3.0,Adultos equilibrados y con poder (3)
CLI7220,F,Si,61,Si,Artista,+20annos,Medio,3,1963,Generacion X,128424,Guadalajara,994,80,0,190,,Jóvenes con bajos ingresos(1)
CLI7221,F,Si,47,Si,Artista,+20annos,Medio,5,1977,Generacion X,113097,Almeri­a,1678,30,1,353,5.0,Jóvenes con bajos ingresos(1)
CLI7222,M,Si,50,No,Ejecutivo,+20annos,Medio,3,1974,Generacion X,80179,Zamora,1189,30,0,219,,Jóvenes con bajos ingresos(1)
CLI7223,F,Si,55,Si,Artista,+20annos,Medio,5,1969,Generacion X,75450,Albacete,1424,30,0,406,3.0,Jóvenes con bajos ingresos(1)
CLI7224,M,Si,44,No,Artista,+20annos,Medio,2,1980,Generacion X,71215,Segovia,1399,30,1,370,3.0,Jóvenes con bajos ingresos(1)
CLI7225,M,No,21,No,Funcionario,<10annos,Bajo,3,2003,Generacion Z,15974,Soria,2547,30,0,496,3.0,"Ricos, mayores y no digitales (2)"
CLI7226,F,No,28,Si,Medico,<10annos,Bajo,1,1996,Millennials,25749,ilava,2478,30,0,105,,"Ricos, mayores y no digitales (2)"
CLI7227,F,No,98,Si,Servicios,+20annos,Bajo,1,1926,Generacion Silenciosa,85519,Palencia,603,50,1,241,,Adultos equilibrados y con poder (3)
CLI7228,F,No,28,No,Ingeniero,<10annos,Bajo,1,1996,Millennials,20102,Orense,2789,30,0,124,,"Ricos, mayores y no digitales (2)"
CLI7229,F,Si,54,Si,Artista,+20annos,Medio,3,1970,Generacion X,52976,Cadiz,661,30,0,91,,Jóvenes con bajos ingresos(1)
CLI723,M,No,45,No,Otros,+20annos,Bajo,2,1979,Generacion X,87097,Ceuta,1652,120,1,121,,Jóvenes con gasto moderado (0)
CLI7230,F,Si,51,Si,Ingeniero,+20annos,Medio,5,1973,Generacion X,48758,Teruel,1502,30,0,468,3.0,Jóvenes con bajos ingresos(1)
CLI7231,F,Si,91,Si,Servicios,+20annos,Bajo,2,1933,Generacion Silenciosa,55448,Leon,1737,50,1,246,,Adultos equilibrados y con poder (3)
CLI7232,M,Si,39,Si,Ejecutivo,10-20annos,Medio,4,1985,Millennials,28073,Madrid,1077,30,0,223,,Jóvenes con gasto moderado (0)
CLI7233,F,Si,78,Si,Servicios,+20annos,Bajo,2,1946,Generacion X,53601,Lugo,1658,50,0,31,,Jóvenes con gasto moderado (0)
CLI7234,M,Si,55,Si,Artista,+20annos,Medio,3,1969,Generacion X,64305,Baleares,1326,80,0,562,4.0,Jóvenes con bajos ingresos(1)
CLI7235,M,Si,64,No,Ejecutivo,+20annos,Alto,2,1960,Generacion X,67952,Granada,1619,30,0,173,,Jóvenes con gasto moderado (0)
CLI7236,M,Si,32,No,Funcionario,10-20annos,Alto,2,1992,Millennials,29982,Valencia,1238,30,0,72,,"Ricos, mayores y no digitales (2)"
CLI7237,M,Si,39,Si,Artista,10-20annos,Medio,4,1985,Millennials,21253,Murcia,1537,30,1,129,,Jóvenes con gasto moderado (0)
CLI7238,M,Si,74,Si,Ejecutivo,+20annos,Alto,2,1950,Generacion X,74426,LLeida,1502,50,1,394,3.0,Adultos equilibrados y con poder (3)
CLI7239,M,Si,39,No,Medico,10-20annos,Medio,5,1985,Millennials,18083,Gerona,1123,30,0,413,3.0,Jóvenes con gasto moderado (0)
CLI724,F,Si,64,Si,Ingeniero,+20annos,Alto,4,1960,Generacion X,125735,Huesca,11305,80,0,89,,Adultos equilibrados y con poder (3)
CLI7240,M,Si,67,Si,Ejecutivo,+20annos,Alto,3,1957,Generacion X,108935,Pontevedra,1697,80,1,283,,Adultos equilibrados y con poder (3)
CLI7241,F,No,32,No,Otros,10-20annos,Bajo,2,1992,Millennials,21093,Baleares,1054,30,0,286,,"Ricos, mayores y no digitales (2)"
CLI7242,F,No,54,Si,Construccion,+20annos,Bajo,1,1970,Generacion X,117288,Almeri­a,1365,50,1,332,5.0,Jóvenes con gasto moderado (0)
CLI7243,M,Si,51,No,Otros,+20annos,Medio,5,1973,Generacion X,27427,Cordoba,955,30,1,208,,Jóvenes con bajos ingresos(1)
CLI7244,M,Si,52,Si,Ejecutivo,+20annos,Medio,5,1972,Generacion X,79798,Badajoz,1346,30,1,318,5.0,Jóvenes con bajos ingresos(1)
CLI7245,F,No,41,No,Artista,10-20annos,Bajo,2,1983,Millennials,50214,ivila,179,30,0,334,5.0,"Ricos, mayores y no digitales (2)"
CLI7246,M,No,20,No,Funcionario,<10annos,Bajo,3,2004,Generacion Z,13838,Madrid,12015,30,1,368,3.0,"Ricos, mayores y no digitales (2)"
CLI7247,F,No,25,No,Otros,<10annos,Bajo,2,1999,Generacion Z,24460,Soria,203,30,0,51,,"Ricos, mayores y no digitales (2)"
CLI7248,M,No,32,No,Construccion,10-20annos,Bajo,3,1992,Millennials,22711,Badajoz,87,30,0,390,3.0,"Ricos, mayores y no digitales (2)"
CLI7249,F,Si,57,No,Artista,+20annos,Medio,4,1967,Generacion X,106534,Albacete,857,30,0,370,3.0,Jóvenes con bajos ingresos(1)
CLI725,M,Si,28,Si,Otros,<10annos,Medio,2,1996,Millennials,26876,La Corui±a,1305,30,0,441,3.0,Jóvenes con gasto moderado (0)
CLI7250,F,No,47,Si,Artista,+20annos,Bajo,4,1977,Generacion X,125017,Burgos,1443,80,0,426,1.0,Jóvenes con gasto moderado (0)
CLI7251,M,Si,73,Si,Artista,+20annos,Bajo,5,1951,Generacion X,48561,LLeida,1365,30,0,408,1.0,Jóvenes con gasto moderado (0)
CLI7252,M,Si,50,Si,Ejecutivo,+20annos,Alto,3,1974,Generacion X,44922,Huelva,603,30,0,379,3.0,Jóvenes con gasto moderado (0)
CLI7253,F,Si,74,Si,Servicios,+20annos,Bajo,1,1950,Generacion X,49683,Segovia,7,50,1,130,,Adultos equilibrados y con poder (3)
CLI7254,F,Si,54,Si,Negocios/empresa,+20annos,Bajo,2,1970,Generacion X,81426,Navarra,798,50,1,114,,Jóvenes con gasto moderado (0)
CLI7255,M,Si,42,No,Ejecutivo,+20annos,Alto,4,1982,Millennials,125503,Soria,1008,200,0,264,,Jóvenes con bajos ingresos(1)
CLI7256,F,Si,42,No,Ingeniero,+20annos,Bajo,2,1982,Millennials,81888,Madrid,801,120,0,486,3.0,Jóvenes con bajos ingresos(1)
CLI7257,F,No,35,Si,Construccion,10-20annos,Bajo,1,1989,Millennials,24525,Orense,916,30,0,360,5.0,"Ricos, mayores y no digitales (2)"
CLI7258,M,Si,53,Si,Artista,+20annos,Medio,2,1971,Generacion X,41267,Leon,1267,50,0,240,,Jóvenes con bajos ingresos(1)
CLI7259,F,No,46,Si,Construccion,+20annos,Bajo,1,1978,Generacion X,46066,Ceuta,115,50,0,467,3.0,Jóvenes con gasto moderado (0)
CLI726,M,No,36,No,Negocios/empresa,10-20annos,Bajo,3,1988,Millennials,27740,ivila,1652,30,0,338,5.0,"Ricos, mayores y no digitales (2)"
CLI7260,F,No,55,Si,Artista,+20annos,Bajo,3,1969,Generacion X,72439,Valladolid,1658,80,0,573,1.0,Jóvenes con gasto moderado (0)
CLI7261,F,Si,36,Si,Construccion,10-20annos,Alto,2,1988,Millennials,31316,Alicante,1698,30,1,372,3.0,"Ricos, mayores y no digitales (2)"
CLI7262,M,Si,55,Si,Artista,+20annos,Medio,3,1969,Generacion X,77950,Segovia,1091,80,0,165,,Jóvenes con bajos ingresos(1)
CLI7263,F,Si,33,Si,Ingeniero,10-20annos,Alto,6,1991,Millennials,24555,Granada,202,30,0,253,,"Ricos, mayores y no digitales (2)"
CLI7264,M,Si,98,No,Servicios,+20annos,Bajo,1,1926,Generacion Silenciosa,45512,Guadalajara,1111,30,1,284,,Adultos equilibrados y con poder (3)
CLI7265,F,Si,30,Si,Medico,<10annos,Bajo,2,1994,Millennials,27252,Zamora,1721,30,0,354,5.0,"Ricos, mayores y no digitales (2)"
CLI7266,F,Si,47,Si,Ingeniero,+20annos,Medio,4,1977,Generacion X,78497,La Rioja,857,80,0,272,,Jóvenes con bajos ingresos(1)
CLI7267,F,No,28,No,Negocios/empresa,<10annos,Bajo,2,1996,Millennials,24164,Gerona,1374,30,0,41,,"Ricos, mayores y no digitales (2)"
CLI7268,F,No,21,No,Funcionario,<10annos,Bajo,5,2003,Generacion Z,13903,Huesca,1581,30,0,599,4.0,"Ricos, mayores y no digitales (2)"
CLI7269,F,No,30,Si,Negocios/empresa,<10annos,Bajo,3,1994,Millennials,27726,Zamora,179,30,1,305,5.0,"Ricos, mayores y no digitales (2)"
CLI727,M,Si,47,No,Medico,+20annos,Bajo,2,1977,Generacion X,81225,Almeri­a,876,120,1,127,,Jóvenes con bajos ingresos(1)
CLI7270,M,No,47,Si,Artista,+20annos,Bajo,1,1977,Generacion X,21006,Murcia,117,30,1,347,5.0,Jóvenes con gasto moderado (0)
CLI7271,M,Si,41,Si,Otros,10-20annos,Medio,4,1983,Millennials,83889,Segovia,1928,30,1,378,3.0,Jóvenes con gasto moderado (0)
CLI7272,F,No,30,Si,Funcionario,<10annos,Bajo,9,1994,Millennials,26767,Jaen,2066,30,0,44,,"Ricos, mayores y no digitales (2)"
CLI7273,M,Si,67,Si,Funcionario,+20annos,Bajo,2,1957,Generacion X,86532,Vizcaya,1717,50,1,234,,Adultos equilibrados y con poder (3)
CLI7274,M,Si,45,No,Ingeniero,+20annos,Medio,2,1979,Generacion X,116940,Melilla,1422,120,0,456,3.0,Jóvenes con bajos ingresos(1)
CLI7275,F,No,55,Si,Artista,+20annos,Bajo,1,1969,Generacion X,106026,Huesca,74,50,0,333,5.0,Jóvenes con gasto moderado (0)
CLI7276,F,Si,66,Si,Artista,+20annos,Medio,2,1958,Generacion X,118360,Palencia,1639,50,1,165,,Jóvenes con bajos ingresos(1)
CLI7277,M,No,22,No,Funcionario,<10annos,Bajo,4,2002,Generacion Z,13130,Cordoba,1547,30,0,347,5.0,"Ricos, mayores y no digitales (2)"
CLI7278,M,Si,73,Si,Negocios/empresa,+20annos,Alto,2,1951,Generacion X,32619,Cordoba,1443,30,0,279,,Jóvenes con gasto moderado (0)
CLI7279,M,Si,40,Si,Construccion,10-20annos,Bajo,1,1984,Millennials,75965,Albacete,962,50,0,52,,Jóvenes con gasto moderado (0)
CLI728,M,Si,28,No,Ejecutivo,<10annos,Bajo,2,1996,Millennials,29967,Teruel,165,30,0,380,3.0,"Ricos, mayores y no digitales (2)"
CLI7280,M,Si,72,Si,Servicios,+20annos,Alto,2,1952,Generacion X,83956,Toledo,1228,50,0,79,,Adultos equilibrados y con poder (3)
CLI7281,F,No,33,No,Ejecutivo,10-20annos,Bajo,1,1991,Millennials,20270,Lugo,1238,30,0,78,,"Ricos, mayores y no digitales (2)"
CLI7282,M,Si,62,Si,Servicios,+20annos,Bajo,3,1962,Generacion X,58316,Lugo,915,80,0,80,,Jóvenes con gasto moderado (0)
CLI7283,M,No,22,No,Funcionario,<10annos,Bajo,4,2002,Generacion Z,14139,Santa Cruz de Tenerife,995,30,0,144,,"Ricos, mayores y no digitales (2)"
CLI7284,F,Si,42,Si,Artista,+20annos,Bajo,1,1982,Millennials,84820,Soria,824,50,0,393,3.0,Jóvenes con gasto moderado (0)
CLI7285,M,No,34,Si,Negocios/empresa,10-20annos,Bajo,2,1990,Millennials,20997,Gerona,1376,30,0,564,4.0,"Ricos, mayores y no digitales (2)"
CLI7286,F,Si,33,No,Ingeniero,10-20annos,Medio,3,1991,Millennials,26652,Valladolid,893,30,1,187,,Jóvenes con gasto moderado (0)
CLI7287,F,Si,89,Si,Servicios,+20annos,Alto,2,1935,Generacion Silenciosa,67003,Zaragoza,896,50,0,311,5.0,Adultos equilibrados y con poder (3)
CLI7288,F,No,57,Si,Servicios,+20annos,Bajo,1,1967,Generacion X,112149,Leon,1639,50,0,546,1.0,Jóvenes con gasto moderado (0)
CLI7289,M,Si,63,Si,Artista,+20annos,Bajo,1,1961,Generacion X,49768,Zaragoza,1091,50,0,493,3.0,Jóvenes con gasto moderado (0)
CLI729,F,No,29,No,Ingeniero,<10annos,Bajo,1,1995,Millennials,31151,Cordoba,303,30,0,199,,"Ricos, mayores y no digitales (2)"
CLI7290,M,Si,33,No,Otros,10-20annos,Medio,3,1991,Millennials,22701,Malaga,893,30,0,94,,Jóvenes con gasto moderado (0)
CLI7291,M,Si,61,No,Otros,+20annos,Bajo,3,1963,Generacion X,32393,Zaragoza,1737,30,0,265,,Jóvenes con gasto moderado (0)
CLI7292,M,No,42,Si,Artista,+20annos,Bajo,1,1982,Millennials,79529,Cuenca,939,50,1,108,,Jóvenes con gasto moderado (0)
CLI7293,M,Si,77,No,Servicios,+20annos,Alto,2,1947,Generacion X,113955,Albacete,1697,120,0,356,5.0,Adultos equilibrados y con poder (3)
CLI7294,M,Si,65,No,Artista,+20annos,Bajo,1,1959,Generacion X,61114,Caceres,837,30,0,191,,Jóvenes con gasto moderado (0)
CLI7295,M,Si,43,Si,Funcionario,+20annos,Bajo,3,1981,Millennials,94279,Murcia,11,30,1,280,,Jóvenes con gasto moderado (0)
CLI7296,F,Si,64,Si,Artista,+20annos,Medio,3,1960,Generacion X,90954,Guipiºzcoa,16,80,1,140,,Jóvenes con bajos ingresos(1)
CLI7297,M,Si,33,No,Otros,10-20annos,Bajo,2,1991,Millennials,24998,Salamanca,202,30,0,40,,Jóvenes con gasto moderado (0)
CLI7298,F,Si,80,Si,Artista,+20annos,Medio,2,1944,Generacion Silenciosa,59292,Caceres,1072,50,0,273,,Jóvenes con bajos ingresos(1)
CLI7299,F,No,28,Si,Artista,<10annos,Bajo,1,1996,Millennials,20491,Murcia,10635,30,0,517,4.0,"Ricos, mayores y no digitales (2)"
CLI73,F,Si,56,Si,Otros,+20annos,Medio,2,1968,Generacion X,125882,Leon,661,50,1,327,5.0,Jóvenes con bajos ingresos(1)
CLI730,M,No,24,No,Funcionario,<10annos,Bajo,5,2000,Generacion Z,13239,Santa Cruz de Tenerife,2064,30,0,314,5.0,"Ricos, mayores y no digitales (2)"
CLI7300,M,Si,44,Si,Artista,+20annos,Alto,1,1980,Generacion X,41900,Malaga,11,50,0,465,3.0,Jóvenes con gasto moderado (0)
CLI7301,M,No,42,Si,Otros,+20annos,Bajo,2,1982,Millennials,39938,Pontevedra,1905,50,1,229,,Jóvenes con gasto moderado (0)
CLI7302,M,Si,50,Si,Artista,+20annos,Medio,3,1974,Generacion X,117268,Tarragona,994,80,1,357,5.0,Jóvenes con bajos ingresos(1)
CLI7303,M,No,28,No,Funcionario,<10annos,Bajo,5,1996,Millennials,30293,Orense,2927,30,0,91,,"Ricos, mayores y no digitales (2)"
CLI7304,M,No,40,Si,Artista,10-20annos,Bajo,2,1984,Millennials,40574,Vizcaya,1514,50,1,235,,"Ricos, mayores y no digitales (2)"
CLI7305,M,Si,58,Si,Artista,+20annos,Alto,3,1966,Generacion X,41745,ivila,115,30,1,165,,Jóvenes con gasto moderado (0)
CLI7306,F,No,30,No,Funcionario,<10annos,Bajo,4,1994,Millennials,29336,Teruel,11,30,0,504,4.0,"Ricos, mayores y no digitales (2)"
CLI7307,M,Si,54,Si,Artista,+20annos,Medio,2,1970,Generacion X,25987,Cordoba,74,30,0,543,4.0,Jóvenes con bajos ingresos(1)
CLI7308,F,Si,56,Si,Artista,+20annos,Medio,5,1968,Generacion X,109020,Toledo,1072,30,0,472,3.0,Jóvenes con bajos ingresos(1)
CLI7309,M,No,36,No,Funcionario,10-20annos,Bajo,7,1988,Millennials,24797,Huelva,778,30,0,505,4.0,"Ricos, mayores y no digitales (2)"
CLI731,M,Si,31,No,Artista,<10annos,Medio,2,1993,Millennials,29146,LLeida,778,30,0,307,5.0,Jóvenes con gasto moderado (0)
CLI7310,M,Si,74,No,Ejecutivo,+20annos,Alto,2,1950,Generacion X,86685,Almeri­a,15215,120,1,371,3.0,Adultos equilibrados y con poder (3)
CLI7311,F,Si,79,Si,Servicios,+20annos,Alto,1,1945,Generacion Silenciosa,79708,Barcelona,1267,50,1,160,,Adultos equilibrados y con poder (3)
CLI7312,M,Si,67,Si,Otros,+20annos,Medio,2,1957,Generacion X,26076,Caceres,1443,30,0,310,5.0,Jóvenes con bajos ingresos(1)
CLI7313,F,Si,52,No,Ingeniero,+20annos,Bajo,1,1972,Generacion X,32171,Cordoba,1385,30,0,205,,Jóvenes con gasto moderado (0)
CLI7314,F,Si,40,Si,Ingeniero,10-20annos,Bajo,1,1984,Millennials,72391,Cordoba,1629,50,0,164,,Jóvenes con gasto moderado (0)
CLI7315,M,Si,44,No,Ingeniero,+20annos,Medio,1,1980,Generacion X,67527,ivila,778,30,0,558,4.0,Jóvenes con bajos ingresos(1)
CLI7316,M,Si,35,Si,Otros,10-20annos,Medio,2,1989,Millennials,24298,Leon,1422,30,0,104,,Jóvenes con gasto moderado (0)
CLI7317,F,Si,44,No,Construccion,+20annos,Medio,5,1980,Generacion X,91240,LLeida,1445,30,1,400,3.0,Jóvenes con bajos ingresos(1)
CLI7318,F,Si,85,Si,Servicios,+20annos,Alto,2,1939,Generacion Silenciosa,95113,LLeida,974,50,0,218,,Adultos equilibrados y con poder (3)
CLI7319,M,Si,46,Si,Otros,+20annos,Medio,2,1978,Generacion X,28515,Gerona,1561,30,1,327,5.0,Jóvenes con bajos ingresos(1)
CLI732,F,No,40,Si,Otros,10-20annos,Bajo,1,1984,Millennials,43504,Baleares,1192,50,0,573,4.0,"Ricos, mayores y no digitales (2)"
CLI7320,F,Si,79,Si,Servicios,+20annos,Alto,4,1945,Generacion Silenciosa,126532,Cuenca,117,80,0,79,,Adultos equilibrados y con poder (3)
CLI7321,M,Si,92,No,Servicios,+20annos,Bajo,1,1932,Generacion Silenciosa,102346,Castellon,1209,120,0,141,,Adultos equilibrados y con poder (3)
CLI7322,M,No,30,No,Otros,<10annos,Bajo,1,1994,Millennials,29724,Sevilla,1537,30,0,583,4.0,"Ricos, mayores y no digitales (2)"
CLI7323,M,Si,35,Si,Artista,10-20annos,Bajo,2,1989,Millennials,31770,Santa Cruz de Tenerife,1123,30,0,88,,Jóvenes con gasto moderado (0)
CLI7324,F,Si,57,Si,Artista,+20annos,Medio,3,1967,Generacion X,56503,Murcia,1013,80,1,266,,Jóvenes con bajos ingresos(1)
CLI7325,F,Si,58,Si,Artista,+20annos,Alto,6,1966,Generacion X,112235,Toledo,681,30,0,48,,Jóvenes con gasto moderado (0)
CLI7326,M,,35,Si,Funcionario,10-20annos,Alto,5,1989,Millennials,29102,Badajoz,1284,30,0,138,,"Ricos, mayores y no digitales (2)"
CLI7327,F,Si,52,Si,Servicios,+20annos,Alto,4,1972,Generacion X,117332,Murcia,1033,80,0,234,,Adultos equilibrados y con poder (3)
CLI7328,F,Si,69,Si,Artista,+20annos,Medio,4,1955,Generacion X,34782,Cadiz,1072,30,0,138,,Jóvenes con bajos ingresos(1)
CLI7329,M,Si,39,Si,Ejecutivo,10-20annos,Medio,5,1985,Millennials,27022,Caceres,1307,30,1,365,,Jóvenes con gasto moderado (0)
CLI733,F,No,31,No,Funcionario,<10annos,Bajo,3,1993,Millennials,31197,Segovia,1744,30,1,400,3.0,"Ricos, mayores y no digitales (2)"
CLI7330,F,Si,30,Si,Negocios/empresa,<10annos,Bajo,1,1994,Millennials,19052,Albacete,87,30,0,589,4.0,"Ricos, mayores y no digitales (2)"
CLI7331,M,No,54,Si,Artista,+20annos,Bajo,1,1970,Generacion X,87056,Orense,11305,50,1,264,,Jóvenes con gasto moderado (0)
CLI7332,F,No,34,No,Construccion,10-20annos,Bajo,1,1990,Millennials,21281,Albacete,1261,30,1,112,,"Ricos, mayores y no digitales (2)"
CLI7333,M,,22,No,Funcionario,<10annos,Bajo,2,2002,Generacion Z,22900,Castellon,1374,30,0,389,3.0,"Ricos, mayores y no digitales (2)"
CLI7334,M,Si,67,Si,Ejecutivo,+20annos,Alto,2,1957,Generacion X,90173,Soria,798,50,0,358,5.0,Adultos equilibrados y con poder (3)
CLI7335,F,No,33,Si,Artista,10-20annos,Bajo,5,1991,Millennials,18822,Cordoba,1767,30,1,132,,"Ricos, mayores y no digitales (2)"
CLI7336,M,No,25,No,Funcionario,<10annos,Bajo,3,1999,Generacion Z,18354,Palencia,1581,30,1,196,,"Ricos, mayores y no digitales (2)"
CLI7337,M,Si,46,No,Otros,+20annos,Bajo,2,1978,Generacion X,66129,Valladolid,681,30,0,155,,Jóvenes con gasto moderado (0)
CLI7338,M,Si,52,,Artista,+20annos,Bajo,1,1972,Generacion X,41941,Navarra,1267,30,0,244,,Jóvenes con gasto moderado (0)
CLI7339,F,Si,53,Si,Ingeniero,+20annos,Alto,5,1971,Generacion X,23218,La Rioja,1052,30,0,91,,Jóvenes con gasto moderado (0)
CLI734,M,Si,94,Si,Artista,+20annos,Alto,4,1930,Generacion Silenciosa,110878,Granada,74,80,1,207,,Adultos equilibrados y con poder (3)
CLI7340,F,Si,63,Si,Artista,+20annos,Alto,1,1961,Generacion X,31096,Teruel,1541,30,1,357,5.0,Jóvenes con gasto moderado (0)
CLI7341,M,Si,43,No,Otros,+20annos,Medio,2,1981,Millennials,36382,Pontevedra,1215,30,0,421,3.0,Jóvenes con gasto moderado (0)
CLI7342,M,Si,47,Si,Ejecutivo,+20annos,Alto,3,1977,Generacion X,107559,Cadiz,1658,80,1,200,,Adultos equilibrados y con poder (3)
CLI7343,F,Si,62,Si,Artista,+20annos,Bajo,2,1962,Generacion X,75652,Soria,1189,50,1,160,,Jóvenes con gasto moderado (0)
CLI7344,F,Si,53,No,Artista,+20annos,Bajo,1,1971,Generacion X,123117,La Corui±a,117,120,1,335,5.0,Adultos equilibrados y con poder (3)
CLI7345,M,No,29,Si,Artista,<10annos,Bajo,1,1995,Millennials,27967,Huesca,1788,30,0,357,5.0,"Ricos, mayores y no digitales (2)"
CLI7346,M,No,31,Si,Funcionario,<10annos,Bajo,5,1993,Millennials,30036,Orense,1629,30,0,472,3.0,"Ricos, mayores y no digitales (2)"
CLI7347,F,Si,78,Si,Servicios,+20annos,Alto,2,1946,Generacion X,37893,ilava,779,50,1,298,,Adultos equilibrados y con poder (3)
CLI7348,F,Si,46,Si,Artista,+20annos,Medio,3,1978,Generacion X,32107,Jaen,1326,30,0,125,,Jóvenes con bajos ingresos(1)
CLI7349,F,Si,55,Si,Artista,+20annos,Medio,9,1969,Generacion X,74294,Burgos,642,30,0,401,3.0,Jóvenes con bajos ingresos(1)
CLI735,M,No,33,Si,Otros,10-20annos,Bajo,1,1991,Millennials,21010,Navarra,202,30,0,178,,"Ricos, mayores y no digitales (2)"
CLI7350,F,Si,68,Si,Servicios,+20annos,Bajo,3,1956,Generacion X,122257,Guadalajara,1502,80,1,330,5.0,Adultos equilibrados y con poder (3)
CLI7351,M,Si,47,Si,Artista,+20annos,Medio,3,1977,Generacion X,93267,Melilla,1287,80,1,216,,Jóvenes con bajos ingresos(1)
CLI7352,F,No,35,No,Ingeniero,10-20annos,Bajo,4,1989,Millennials,19906,Barcelona,1836,30,0,584,4.0,"Ricos, mayores y no digitales (2)"
CLI7353,M,No,67,Si,Artista,+20annos,Bajo,1,1957,Generacion X,42393,Cordoba,1443,50,0,379,1.0,Jóvenes con gasto moderado (0)
CLI7354,F,Si,43,Si,Otros,+20annos,Bajo,2,1981,Millennials,34412,Palencia,985,30,1,251,,Jóvenes con gasto moderado (0)
