ID,Genero,Casado,Edad,Graduado,Profesion,Experiencia_laboral,Gastoscore,Family_Size,anno_nacimiento,Generacion,Ingresos_anuales_brutos,Provincia,Digital_encuesta,Gasto_medio_mensual_cuota,Abandono,Dias_cliente,Campanna_anno
CLI7467,M,Si,68,No,Otros,+20annos,Bajo,2,1956,Generacion X,95195,ivila,1033,120,0,584,4
CLI7468,M,Si,52,Si,Artista,+20annos,Medio,2,1972,Generacion X,121178,Melilla,798,50,0,453,3
CLI7469,M,NULL,42,Si,Otros,+20annos,Medio,4,1982,Millennials,23721,La Rioja,202,30,0,363,5
CLI747,M,Si,53,Si,Otros,+20annos,Medio,4,1971,Generacion X,129804,Soria,994,80,0,416,3
CLI7470,F,Si,33,No,Construccion,10-20annos,Medio,2,1991,Millennials,25936,Santa Cruz de Tenerife,686,30,0,235,NULL
CLI7471,F,Si,68,No,Artista,+20annos,Medio,3,1956,Generacion X,41906,Santa Cruz de Tenerife,1697,30,0,319,5
CLI7472,M,Si,76,No,Medico,+20annos,Bajo,2,1948,Generacion X,111528,Murcia,1091,120,0,340,5
CLI7473,F,No,21,No,Funcionario,<10annos,Bajo,2,2003,Generacion Z,21605,Caceres,1857,30,0,405,3
CLI7474,M,No,20,No,Funcionario,<10annos,Bajo,4,2004,Generacion Z,21011,Huelva,203,30,1,323,5
CLI7475,F,No,39,Si,Artista,10-20annos,Bajo,1,1985,Millennials,20445,Lugo,1238,30,0,94,NULL
CLI7476,M,No,54,No,Funcionario,+20annos,Bajo,1,1970,Generacion X,106618,Navarra,759,120,0,348,5
CLI7477,F,Si,40,Si,Artista,10-20annos,Medio,2,1984,Millennials,42527,Alicante,663,50,0,261,NULL
CLI7478,F,Si,39,Si,Ingeniero,10-20annos,Bajo,3,1985,Millennials,25378,Barcelona,1399,30,0,363,5
CLI7479,M,NULL,40,Si,Funcionario,10-20annos,Alto,2,1984,Millennials,82899,Malaga,1238,50,0,584,1
CLI748,F,Si,55,Si,Artista,+20annos,Alto,3,1969,Generacion X,46073,Melilla,974,30,0,47,NULL
CLI7480,M,No,33,Si,Funcionario,10-20annos,Bajo,1,1991,Millennials,24028,Cordoba,202,30,0,412,3
CLI7481,M,Si,52,Si,Ejecutivo,+20annos,Alto,4,1972,Generacion X,58301,LLeida,1228,80,0,450,1
CLI7482,M,No,25,No,Artista,<10annos,Bajo,4,1999,Generacion Z,27164,Valladolid,1719,30,0,432,3
CLI7483,F,Si,46,Si,Medico,+20annos,Medio,4,1978,Generacion X,118580,Caceres,1326,80,0,363,5
CLI7484,F,Si,52,Si,Artista,+20annos,Medio,4,1972,Generacion X,57910,Palencia,915,80,0,367,3
CLI7485,M,Si,44,Si,Funcionario,+20annos,Bajo,3,1980,Generacion X,109812,Cuenca,1514,30,0,405,1
CLI7486,M,Si,65,No,Ejecutivo,+20annos,Alto,3,1959,Generacion X,117324,Ciudad Real,1678,30,0,522,4
CLI7487,F,Si,42,Si,Artista,+20annos,Bajo,2,1982,Millennials,40424,Cordoba,11,50,0,342,5
CLI7488,M,Si,80,Si,Servicios,+20annos,Alto,2,1944,Generacion Silenciosa,117558,ivila,779,50,0,378,3
CLI7489,M,No,50,Si,Artista,+20annos,Bajo,1,1974,Generacion X,120321,Cordoba,642,50,1,145,NULL
CLI749,M,Si,52,No,Otros,+20annos,Medio,4,1972,Generacion X,82954,LLeida,818,30,1,115,NULL
CLI7490,M,Si,78,Si,Artista,+20annos,Medio,4,1946,Generacion X,126441,Sevilla,798,80,0,377,3
CLI7491,F,Si,66,No,Ingeniero,+20annos,Bajo,2,1958,Generacion X,84279,La Rioja,779,120,0,37,NULL
CLI7492,M,No,30,Si,Medico,<10annos,Bajo,2,1994,Millennials,30614,Lugo,1744,30,0,428,3
CLI7493,F,Si,63,Si,Artista,+20annos,Bajo,2,1961,Generacion X,81652,Segovia,779,50,0,235,NULL
CLI7494,M,No,29,No,Funcionario,<10annos,Bajo,3,1995,Millennials,26627,Baleares,2306,30,0,118,NULL
CLI7495,F,Si,20,No,Artista,<10annos,Alto,1,2004,Generacion Z,21563,Segovia,2409,30,0,496,3
CLI7496,F,Si,46,Si,Artista,+20annos,Medio,2,1978,Generacion X,85646,Castellon,1385,50,0,94,NULL
CLI7497,M,Si,54,No,Ejecutivo,+20annos,Alto,4,1970,Generacion X,52576,Lugo,974,30,0,597,4
CLI7498,M,Si,44,Si,Otros,+20annos,Bajo,2,1980,Generacion X,33436,LLeida,686,30,0,389,3
CLI7499,F,No,44,Si,Artista,+20annos,Bajo,9,1980,Generacion X,46320,Navarra,1537,30,1,260,NULL
CLI75,F,No,36,No,Funcionario,10-20annos,Bajo,4,1988,Millennials,22495,Ciudad Real,202,30,0,215,NULL
CLI750,F,No,55,Si,Artista,+20annos,Bajo,1,1969,Generacion X,27702,Palencia,1639,30,0,47,NULL
CLI7500,M,No,21,No,Funcionario,<10annos,Bajo,3,2003,Generacion Z,19928,La Rioja,2651,30,0,325,5
CLI7501,M,Si,46,Si,Artista,+20annos,Medio,2,1978,Generacion X,107115,ilava,1287,50,0,367,3
CLI7502,F,No,55,Si,Ingeniero,+20annos,Bajo,1,1969,Generacion X,111716,Zaragoza,15215,50,0,195,NULL
CLI7503,M,Si,79,No,Otros,+20annos,Medio,2,1945,Generacion Silenciosa,110707,Teruel,1639,120,0,395,3
CLI7504,M,Si,74,Si,Servicios,+20annos,Alto,3,1950,Generacion X,100928,Sevilla,1756,80,0,281,NULL
CLI7505,M,Si,41,Si,Otros,10-20annos,Bajo,1,1983,Millennials,46227,Tarragona,156,50,0,86,NULL
CLI7506,M,Si,42,Si,Ejecutivo,+20annos,Alto,4,1982,Millennials,60094,Salamanca,1445,30,0,434,1
CLI7507,F,No,46,Si,Negocios/empresa,+20annos,Bajo,3,1978,Generacion X,51415,Caceres,974,30,0,39,NULL
CLI7508,M,Si,29,No,Artista,<10annos,Bajo,4,1995,Millennials,21070,Tarragona,303,30,0,275,NULL
CLI7509,M,Si,35,No,Ejecutivo,10-20annos,Alto,5,1989,Millennials,24698,Jaen,133,30,0,509,4
CLI751,M,Si,62,Si,Artista,+20annos,Bajo,4,1962,Generacion X,115997,La Corui±a,1052,80,0,227,NULL
CLI7510,M,Si,56,Si,Artista,+20annos,Bajo,1,1968,Generacion X,32600,Gerona,1737,30,0,91,NULL
CLI7511,M,Si,67,No,Ingeniero,+20annos,Medio,3,1957,Generacion X,69098,Huesca,622,30,0,500,NULL
CLI7512,M,Si,42,No,Ingeniero,+20annos,Medio,3,1982,Millennials,106612,Granada,1261,30,0,446,3
CLI7513,M,Si,80,No,Servicios,+20annos,Bajo,1,1944,Generacion Silenciosa,41118,Palencia,1052,30,0,342,5
CLI7514,F,No,33,No,Ingeniero,10-20annos,Bajo,1,1991,Millennials,19332,Badajoz,939,30,0,190,NULL
CLI7515,F,Si,68,Si,Artista,+20annos,Medio,2,1956,Generacion X,128867,Madrid,1267,50,0,295,NULL
CLI7516,M,Si,44,Si,Ejecutivo,+20annos,Bajo,4,1980,Generacion X,31410,Malaga,1767,30,0,364,5
CLI7517,M,No,46,Si,Funcionario,+20annos,Bajo,3,1978,Generacion X,71662,Barcelona,1697,80,0,502,1
CLI7518,M,No,33,Si,Funcionario,10-20annos,Bajo,1,1991,Millennials,29628,Malaga,1836,30,1,331,5
CLI7519,F,Si,51,No,Construccion,+20annos,Bajo,1,1973,Generacion X,74192,Madrid,16,30,0,253,NULL
CLI752,F,No,29,No,Funcionario,<10annos,Bajo,1,1995,Millennials,21141,Albacete,203,30,0,203,NULL
CLI7520,F,Si,75,NULL,Servicios,+20annos,Bajo,1,1949,Generacion X,88610,Valencia,896,120,0,124,NULL
CLI7521,F,Si,42,No,Ingeniero,+20annos,Medio,4,1982,Millennials,117933,Cuenca,686,30,1,397,3
CLI7522,M,Si,44,Si,Medico,+20annos,Medio,5,1980,Generacion X,115420,Santa Cruz de Tenerife,1859,30,0,475,3
CLI7523,M,Si,55,No,Otros,+20annos,Medio,3,1969,Generacion X,49205,Vizcaya,1463,30,0,387,3
CLI7524,F,No,31,No,Otros,<10annos,Bajo,2,1993,Millennials,18729,Sevilla,1537,30,0,321,5
CLI7525,F,Si,78,No,Servicios,+20annos,Bajo,1,1946,Generacion X,92725,Lugo,1228,120,0,168,NULL
CLI7526,F,Si,41,Si,Artista,10-20annos,Bajo,2,1983,Millennials,85135,Melilla,1882,50,0,246,NULL
CLI7527,F,Si,56,Si,Artista,+20annos,Medio,4,1968,Generacion X,87365,Badajoz,642,80,1,153,NULL
CLI7528,F,Si,45,Si,Ingeniero,+20annos,Medio,4,1979,Generacion X,127714,Leon,1445,200,0,520,4
CLI7529,F,Si,72,Si,Artista,+20annos,Medio,4,1952,Generacion X,80844,Orense,779,80,0,470,3
CLI753,M,No,23,No,Funcionario,<10annos,Bajo,4,2001,Generacion Z,23777,Guipiºzcoa,1892,30,0,571,4
CLI7530,F,Si,53,No,Negocios/empresa,+20annos,Medio,2,1971,Generacion X,92495,Alicante,1033,120,0,119,NULL
CLI7531,F,Si,69,Si,Servicios,+20annos,Medio,3,1955,Generacion X,42482,Lugo,1482,30,1,398,3
CLI7532,M,Si,75,No,Servicios,+20annos,Alto,1,1949,Generacion X,24334,Alicante,1463,30,0,489,3
CLI7533,F,Si,52,Si,Artista,+20annos,Medio,2,1972,Generacion X,129325,Santa Cruz de Tenerife,1737,50,0,428,3
CLI7534,M,No,31,Si,Artista,<10annos,Bajo,2,1993,Millennials,27522,Huelva,1215,30,0,322,5
CLI7535,F,No,42,Si,Otros,+20annos,Bajo,1,1982,Millennials,30328,Ceuta,1905,30,0,64,NULL
CLI7536,M,No,40,Si,Otros,10-20annos,Bajo,2,1984,Millennials,90398,Jaen,1997,50,0,438,1
CLI7537,F,No,30,No,Artista,<10annos,Bajo,4,1994,Millennials,25211,Sevilla,778,30,0,427,3
CLI7538,M,Si,40,No,Otros,10-20annos,Medio,3,1984,Millennials,77927,La Corui±a,1468,30,0,324,5
CLI7539,F,Si,72,Si,Servicios,+20annos,Medio,4,1952,Generacion X,110204,Ceuta,11305,80,1,295,NULL
CLI754,M,Si,67,Si,Otros,+20annos,Medio,4,1957,Generacion X,27121,Almeri­a,759,30,0,449,3
CLI7540,F,No,30,No,Construccion,<10annos,Bajo,1,1994,Millennials,23942,Granada,732,30,0,568,4
CLI7541,M,Si,76,No,Servicios,+20annos,Alto,2,1948,Generacion X,57277,Zamora,1619,30,0,208,NULL
CLI7542,F,Si,88,Si,Servicios,+20annos,Alto,1,1936,Generacion Silenciosa,101973,Caceres,798,50,1,182,NULL
CLI7543,M,NULL,65,Si,Otros,+20annos,Medio,4,1959,Generacion X,122001,Melilla,622,80,0,422,3
CLI7544,M,Si,55,NULL,Ejecutivo,+20annos,Medio,9,1969,Generacion X,93250,Albacete,1717,30,1,372,3
CLI7545,F,Si,85,No,Servicios,+20annos,Alto,2,1939,Generacion Silenciosa,28818,Teruel,1717,30,0,363,5
CLI7546,M,Si,75,No,Ejecutivo,+20annos,Alto,3,1949,Generacion X,88380,Guipiºzcoa,1619,30,0,292,NULL
CLI7547,M,Si,55,Si,Artista,+20annos,Bajo,3,1969,Generacion X,21192,Sevilla,1737,30,0,278,NULL
CLI7548,M,No,29,Si,Funcionario,<10annos,Bajo,5,1995,Millennials,28917,Alicante,1857,30,0,330,5
CLI7549,M,Si,51,Si,Artista,+20annos,Medio,4,1973,Generacion X,32676,Cadiz,1326,30,0,40,NULL
CLI755,F,Si,97,No,Servicios,+20annos,Alto,2,1927,Generacion Silenciosa,107718,Albacete,1365,120,1,331,5
CLI7550,M,Si,40,Si,Artista,10-20annos,Medio,2,1984,Millennials,122290,Albacete,1767,50,0,344,5
CLI7551,F,Si,44,Si,Artista,+20annos,Medio,5,1980,Generacion X,81271,Castellon,847,30,0,481,3
CLI7552,M,No,36,Si,Funcionario,10-20annos,Bajo,5,1988,Millennials,27777,Palencia,1583,30,1,124,NULL
CLI7553,M,No,62,No,Negocios/empresa,+20annos,Bajo,2,1962,Generacion X,56275,Almeri­a,1209,30,1,244,NULL
CLI7554,F,No,28,No,Medico,<10annos,Bajo,1,1996,Millennials,24348,Navarra,1167,30,0,511,4
CLI7555,M,Si,67,Si,Servicios,+20annos,Alto,2,1957,Generacion X,116266,Cadiz,115,50,0,70,NULL
CLI7556,F,Si,46,Si,Otros,+20annos,Medio,4,1978,Generacion X,111111,Valladolid,1463,80,0,535,4
CLI7557,M,Si,54,Si,Artista,+20annos,Bajo,4,1970,Generacion X,108451,Burgos,74,80,0,317,5
CLI7558,M,Si,53,No,Otros,+20annos,Medio,3,1971,Generacion X,53698,Jaen,661,30,0,336,5
CLI7559,M,Si,40,Si,Funcionario,10-20annos,Bajo,3,1984,Millennials,52261,Albacete,1675,30,0,36,NULL
CLI756,M,No,79,No,Negocios/empresa,+20annos,Bajo,2,1945,Generacion Silenciosa,107243,Albacete,1717,120,0,228,NULL
CLI7560,M,Si,52,Si,Artista,+20annos,Bajo,1,1972,Generacion X,38149,Barcelona,837,50,0,551,4
CLI7561,M,Si,77,Si,Medico,+20annos,Alto,3,1947,Generacion X,101802,Navarra,1326,80,1,232,NULL
CLI7562,M,No,23,No,Funcionario,<10annos,Bajo,4,2001,Generacion Z,23054,La Rioja,1995,30,0,439,3
CLI7563,M,No,56,Si,Artista,+20annos,Bajo,1,1968,Generacion X,117626,Burgos,974,50,1,318,5
CLI7564,M,Si,51,Si,Artista,+20annos,Bajo,2,1973,Generacion X,79180,Navarra,1052,50,0,380,3
CLI7565,M,No,36,Si,Artista,10-20annos,Bajo,2,1988,Millennials,23848,Huelva,2066,30,0,325,5
CLI7566,M,No,29,Si,Funcionario,<10annos,Bajo,3,1995,Millennials,23412,Tarragona,2754,30,1,169,NULL
CLI7567,F,Si,41,Si,Ingeniero,10-20annos,Alto,2,1983,Millennials,27682,Zaragoza,1008,30,0,440,3
CLI7568,M,Si,52,Si,Otros,+20annos,Medio,3,1972,Generacion X,65527,Huesca,1209,80,0,174,NULL
CLI7569,F,No,42,Si,Otros,+20annos,Bajo,2,1982,Millennials,128225,Navarra,1905,50,1,288,NULL
CLI757,M,Si,67,Si,Artista,+20annos,Bajo,2,1957,Generacion X,47768,Salamanca,117,50,0,458,3
CLI7570,F,No,40,Si,Artista,10-20annos,Bajo,1,1984,Millennials,49213,Salamanca,1284,50,0,552,1
CLI7571,M,Si,32,No,Artista,10-20annos,Medio,2,1992,Millennials,29166,Valladolid,1491,30,0,49,NULL
CLI7572,M,Si,45,No,Ejecutivo,+20annos,Alto,4,1979,Generacion X,102613,Melilla,1652,30,1,147,NULL
CLI7573,M,No,22,No,Funcionario,<10annos,Bajo,3,2002,Generacion Z,12970,Guadalajara,1857,30,0,225,NULL
CLI7574,F,No,40,Si,Artista,10-20annos,Bajo,1,1984,Millennials,58084,Zamora,1077,50,0,222,NULL
CLI7575,F,No,25,No,Funcionario,<10annos,Bajo,6,1999,Generacion Z,24608,ilava,13395,30,0,548,4
CLI7576,M,Si,58,Si,Ingeniero,+20annos,Medio,3,1966,Generacion X,48734,Sevilla,935,30,0,578,4
CLI7577,M,Si,76,Si,Artista,+20annos,Medio,2,1948,Generacion X,63803,Albacete,759,50,0,511,4
CLI7578,M,No,31,Si,Medico,<10annos,Bajo,3,1993,Millennials,29317,Almeri­a,1491,30,0,210,NULL
CLI7579,M,No,34,No,Negocios/empresa,10-20annos,Bajo,1,1990,Millennials,26747,Valencia,1905,30,0,369,3
CLI758,F,Si,50,No,Ingeniero,+20annos,Bajo,1,1974,Generacion X,55986,La Rioja,1209,30,1,307,5
CLI7580,M,Si,40,Si,Ejecutivo,10-20annos,Alto,2,1984,Millennials,33937,Malaga,1054,30,0,306,5
CLI7581,M,No,31,Si,Medico,<10annos,Bajo,9,1993,Millennials,24460,Zaragoza,939,30,0,475,3
CLI7582,F,Si,50,Si,Artista,+20annos,Medio,3,1974,Generacion X,103984,Baleares,1463,80,0,514,4
CLI7583,F,No,28,NULL,Funcionario,<10annos,Bajo,1,1996,Millennials,30589,Baleares,1719,30,0,538,4
CLI7584,F,NULL,33,Si,Medico,10-20annos,Bajo,3,1991,Millennials,25994,Malaga,1974,30,0,81,NULL
CLI7585,F,Si,86,Si,Servicios,+20annos,Bajo,1,1938,Generacion Silenciosa,104049,Madrid,74,50,0,199,NULL
CLI7586,F,Si,66,Si,Artista,+20annos,Medio,5,1958,Generacion X,35059,ilava,7,30,1,252,NULL
CLI7587,M,Si,67,No,Artista,+20annos,Bajo,2,1957,Generacion X,49486,Leon,622,30,0,59,NULL
CLI7588,F,No,24,No,Medico,<10annos,Bajo,4,2000,Generacion Z,23218,Melilla,14775,30,0,390,3
CLI7589,F,Si,55,Si,Artista,+20annos,Medio,2,1969,Generacion X,114199,Sevilla,1443,50,0,561,4
CLI759,F,Si,56,No,Ingeniero,+20annos,Medio,5,1968,Generacion X,86970,Tarragona,837,30,0,518,4
CLI7590,M,NULL,47,No,Ejecutivo,+20annos,Medio,3,1977,Generacion X,40913,Burgos,603,30,1,290,NULL
CLI7591,M,Si,56,No,Otros,+20annos,Bajo,3,1968,Generacion X,68656,Huesca,1443,30,1,278,NULL
CLI7592,M,No,34,No,Funcionario,10-20annos,Bajo,1,1990,Millennials,23945,Almeri­a,87,30,0,191,NULL
CLI7593,F,No,30,No,Ingeniero,<10annos,Bajo,7,1994,Millennials,30305,Tarragona,202,30,1,159,NULL
CLI7594,F,Si,50,Si,Ejecutivo,+20annos,Alto,2,1974,Generacion X,54444,Tarragona,642,50,0,116,NULL
CLI7595,M,Si,35,Si,Funcionario,10-20annos,Bajo,2,1989,Millennials,29724,Albacete,1905,30,1,307,5
CLI7596,F,No,24,No,Funcionario,<10annos,Bajo,3,2000,Generacion Z,19873,Las Palmas,1719,30,0,86,NULL
CLI7597,M,No,46,Si,Artista,+20annos,Bajo,1,1978,Generacion X,123926,Guipiºzcoa,1287,50,0,547,1
CLI7598,M,No,33,Si,Artista,10-20annos,Bajo,4,1991,Millennials,18088,Sevilla,1077,30,0,150,NULL
CLI7599,F,No,33,Si,Funcionario,10-20annos,Bajo,1,1991,Millennials,25264,Orense,1905,30,1,338,5
CLI76,M,Si,62,Si,Artista,+20annos,Medio,4,1962,Generacion X,59420,Teruel,1326,80,0,223,NULL
CLI760,M,No,46,Si,Artista,+20annos,Bajo,2,1978,Generacion X,97877,Madrid,564,50,0,597,4
CLI7600,M,Si,66,No,Ejecutivo,+20annos,Alto,2,1958,Generacion X,21964,Albacete,779,30,1,278,NULL
CLI7601,M,No,36,No,Otros,10-20annos,Bajo,3,1988,Millennials,19261,Albacete,1859,30,0,183,NULL
CLI7602,F,No,30,Si,Artista,<10annos,Bajo,1,1994,Millennials,24560,Murcia,1698,30,0,261,NULL
CLI7603,F,No,40,No,Ingeniero,10-20annos,Bajo,1,1984,Millennials,35387,Granada,1077,30,0,254,NULL
CLI7604,M,Si,55,NULL,Artista,+20annos,Medio,4,1969,Generacion X,125166,Navarra,1033,200,0,452,3
CLI7605,M,Si,32,Si,Artista,10-20annos,Bajo,5,1992,Millennials,25193,Orense,1031,30,0,522,4
CLI7606,F,No,20,No,Funcionario,<10annos,Bajo,5,2004,Generacion Z,17689,Caceres,1512,30,0,468,3
CLI7607,F,Si,46,Si,Artista,+20annos,Medio,3,1978,Generacion X,117680,Zaragoza,837,80,0,183,NULL
CLI7608,M,Si,50,Si,Artista,+20annos,Medio,2,1974,Generacion X,93899,Palencia,1209,50,0,450,3
CLI7609,F,Si,67,No,Negocios/empresa,+20annos,Medio,1,1957,Generacion X,25012,Huelva,1111,30,1,162,NULL
CLI761,M,Si,65,No,Otros,+20annos,Medio,3,1959,Generacion X,78224,Santa Cruz de Tenerife,1346,30,1,135,NULL
CLI7610,M,Si,91,No,Servicios,+20annos,Bajo,1,1933,Generacion Silenciosa,77358,Leon,1619,120,0,34,NULL
CLI7611,F,Si,45,No,Ingeniero,+20annos,Medio,4,1979,Generacion X,120636,Cuenca,1859,200,0,179,NULL
CLI7612,F,No,44,Si,Ingeniero,+20annos,Bajo,1,1980,Generacion X,109140,Lugo,1468,50,0,447,1
CLI7613,M,No,23,No,Funcionario,<10annos,Bajo,3,2001,Generacion Z,16218,Alicante,2133,30,0,480,3
CLI7614,F,Si,73,Si,Artista,+20annos,Medio,3,1951,Generacion X,113199,Ceuta,798,80,0,246,NULL
CLI7615,M,Si,47,No,Artista,+20annos,Medio,2,1977,Generacion X,85142,Burgos,1228,120,0,245,NULL
CLI7616,M,No,20,No,Funcionario,<10annos,Bajo,2,2004,Generacion Z,17093,Valencia,2271,30,0,485,3
CLI7617,F,NULL,65,Si,Artista,+20annos,Medio,2,1959,Generacion X,28592,ivila,564,30,1,221,NULL
CLI7618,M,No,24,No,Funcionario,<10annos,Bajo,4,2000,Generacion Z,22956,ivila,1926,30,1,222,NULL
CLI7619,M,Si,55,Si,Artista,+20annos,Bajo,2,1969,Generacion X,34674,Guipiºzcoa,935,30,1,336,5
CLI762,F,No,50,Si,Funcionario,+20annos,Bajo,1,1974,Generacion X,22386,Sevilla,1228,30,0,524,1
CLI7620,M,No,52,Si,Ingeniero,+20annos,Bajo,2,1972,Generacion X,61739,Valencia,1365,50,1,279,NULL
CLI7621,F,No,32,No,Ingeniero,10-20annos,Bajo,6,1992,Millennials,24805,Vizcaya,801,30,1,181,NULL
CLI7622,F,Si,68,Si,Artista,+20annos,Medio,5,1956,Generacion X,114147,Cordoba,1326,30,1,305,5
CLI7623,M,No,23,No,Funcionario,<10annos,Bajo,4,2001,Generacion Z,21133,Huesca,2582,30,0,179,NULL
CLI7624,F,No,40,Si,Artista,10-20annos,Bajo,2,1984,Millennials,124020,Teruel,939,50,0,137,NULL
CLI7625,F,Si,42,Si,Artista,+20annos,Alto,3,1982,Millennials,128163,Vizcaya,709,200,1,228,NULL
CLI7626,M,No,28,No,Medico,<10annos,Bajo,1,1996,Millennials,28783,Segovia,1926,30,1,257,NULL
CLI7627,M,Si,42,No,Ingeniero,+20annos,Alto,6,1982,Millennials,29406,Cadiz,1721,30,0,384,3
CLI7628,F,Si,39,No,Ingeniero,10-20annos,Alto,1,1985,Millennials,21300,Ceuta,1491,30,1,186,NULL
CLI7629,F,No,33,Si,Otros,10-20annos,Bajo,3,1991,Millennials,31243,Santa Cruz de Tenerife,1031,30,0,320,5
CLI763,F,Si,75,Si,Artista,+20annos,Medio,3,1949,Generacion X,119254,La Corui±a,1072,80,0,375,3
CLI7630,F,No,33,No,Medico,10-20annos,Bajo,4,1991,Millennials,19224,Palencia,1537,30,0,590,4
CLI7631,M,No,31,Si,Funcionario,<10annos,Bajo,3,1993,Millennials,23544,Orense,663,30,0,590,4
CLI7632,F,No,58,Si,Otros,+20annos,Bajo,1,1966,Generacion X,128762,Barcelona,1365,50,0,549,1
CLI7633,M,Si,53,Si,Artista,+20annos,Medio,2,1971,Generacion X,53307,Cadiz,1717,50,1,287,NULL
CLI7634,M,Si,34,No,Otros,10-20annos,Bajo,6,1990,Millennials,23996,Ciudad Real,1813,30,0,163,NULL
CLI7635,M,No,31,No,Servicios,<10annos,Bajo,1,1993,Millennials,26756,Huelva,1353,30,0,314,5
CLI7636,M,No,29,Si,Artista,<10annos,Bajo,1,1995,Millennials,25543,La Rioja,2099,30,1,323,5
CLI7637,F,Si,63,Si,Artista,+20annos,Alto,3,1961,Generacion X,28123,Guipiºzcoa,798,30,1,238,NULL
CLI7638,F,Si,41,Si,Artista,10-20annos,Bajo,2,1983,Millennials,50157,Melilla,1951,50,1,279,NULL
CLI7639,M,No,57,Si,Artista,+20annos,Bajo,3,1967,Generacion X,43290,Madrid,857,30,0,254,NULL
CLI764,F,Si,94,Si,Servicios,+20annos,Alto,2,1930,Generacion Silenciosa,33195,Almeri­a,1326,30,0,306,5
CLI7640,F,Si,95,Si,Servicios,+20annos,Alto,2,1929,Generacion Silenciosa,21092,La Rioja,1228,30,0,592,1
CLI7641,F,No,45,Si,Artista,+20annos,Bajo,1,1979,Generacion X,27785,Vizcaya,1031,30,0,448,3
CLI7642,F,No,28,No,Negocios/empresa,<10annos,Bajo,2,1996,Millennials,29858,Sevilla,272,30,1,393,3
CLI7643,F,No,56,Si,Artista,+20annos,Bajo,1,1968,Generacion X,53120,Sevilla,564,50,1,383,3
CLI7644,M,Si,35,No,Otros,10-20annos,Bajo,2,1989,Millennials,20566,Salamanca,1169,30,0,414,3
CLI7645,M,NULL,44,Si,Artista,+20annos,Bajo,1,1980,Generacion X,80216,Zaragoza,1422,50,0,302,5
CLI7646,M,Si,45,No,Otros,+20annos,Medio,4,1979,Generacion X,40347,Tarragona,732,30,0,163,NULL
CLI7647,M,No,25,No,Funcionario,<10annos,Bajo,2,1999,Generacion Z,20633,Toledo,1167,30,0,285,NULL
CLI7648,F,No,57,Si,Artista,+20annos,Bajo,3,1967,Generacion X,122447,Vizcaya,994,80,0,419,3
CLI7649,M,Si,54,Si,Artista,+20annos,Bajo,2,1970,Generacion X,32811,Melilla,1639,30,0,159,NULL
CLI765,M,Si,51,Si,Medico,+20annos,Medio,4,1973,Generacion X,43937,Guipiºzcoa,798,30,0,271,NULL
CLI7650,F,Si,33,Si,Funcionario,10-20annos,Medio,4,1991,Millennials,22766,Toledo,1399,30,0,317,5
CLI7651,F,Si,51,Si,Artista,+20annos,Medio,4,1973,Generacion X,66134,Leon,798,80,0,224,NULL
CLI7652,F,Si,28,No,Construccion,<10annos,Medio,2,1996,Millennials,24039,Teruel,1305,30,0,275,NULL
CLI7653,F,Si,40,Si,Construccion,10-20annos,Medio,3,1984,Millennials,29683,Valladolid,156,30,1,344,5
CLI7654,F,No,52,Si,Otros,+20annos,Bajo,1,1972,Generacion X,107206,Baleares,1072,50,0,371,3
CLI7655,M,Si,63,Si,Artista,+20annos,Bajo,1,1961,Generacion X,108244,Ceuta,818,50,0,308,5
CLI7656,M,Si,67,Si,Artista,+20annos,Bajo,2,1957,Generacion X,35874,ilava,16,50,0,390,1
CLI7657,F,No,21,No,Funcionario,<10annos,Bajo,1,2003,Generacion Z,15123,ivila,2168,30,0,572,4
CLI7658,M,NULL,21,No,Funcionario,<10annos,Bajo,3,2003,Generacion Z,22643,Zamora,2927,30,1,256,NULL
CLI7659,M,Si,43,Si,Artista,+20annos,Medio,2,1981,Millennials,51848,Orense,985,50,1,221,NULL
CLI766,F,Si,35,Si,Artista,10-20annos,Medio,2,1989,Millennials,20194,Madrid,663,30,0,227,NULL
CLI7660,M,Si,41,Si,Artista,10-20annos,Bajo,4,1983,Millennials,39581,LLeida,1606,30,0,257,NULL
CLI7661,M,Si,61,Si,Artista,+20annos,Bajo,2,1963,Generacion X,89418,La Rioja,818,50,1,336,5
CLI7662,F,No,24,No,Negocios/empresa,<10annos,Bajo,2,2000,Generacion Z,16563,Albacete,1167,30,0,89,NULL
CLI7663,M,Si,51,Si,Artista,+20annos,Bajo,2,1973,Generacion X,45597,Sevilla,1209,50,0,100,NULL
CLI7664,M,No,35,Si,Medico,10-20annos,Bajo,4,1989,Millennials,25703,LLeida,1491,30,1,367,3
CLI7665,M,No,40,Si,Artista,10-20annos,Bajo,1,1984,Millennials,24206,Guipiºzcoa,1123,30,0,248,NULL
CLI7666,M,No,25,No,Funcionario,<10annos,Bajo,3,1999,Generacion Z,22604,Murcia,1167,30,1,325,5
CLI7667,M,No,20,No,Funcionario,<10annos,Bajo,3,2004,Generacion Z,20097,Segovia,14775,30,0,573,4
CLI7668,M,Si,33,Si,Otros,10-20annos,Medio,3,1991,Millennials,23751,Madrid,1238,30,1,206,NULL
CLI7669,M,Si,78,No,Ejecutivo,+20annos,Alto,4,1946,Generacion X,74835,Guadalajara,603,30,0,539,4
